,batch_size,imputation_strategy,learning_rate_scheduler,loss,network,max_dropout,normalization_strategy,optimizer,cosine_annealing_T_max,cosine_annealing_eta_min,activation,max_units,mlp_shape,num_layers,learning_rate,momentum,weight_decay,final_val_accuracy,final_test_accuracy,final_val_balanced_accuracy,final_test_balanced_accuracy
105,205,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3399547406731225,standardize,sgd,50,1e-08,relu,233,funnel,3,0.005069426623763936,0.7541091992620867,0.00332410959205585,74.39330543933055,74.39330543933055,74.39330543933055,74.39330543933055
106,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8909430134480786,standardize,sgd,50,1e-08,relu,239,funnel,True,0.013593133608185011,0.320447808178111,0.04590979144600826,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
107,42,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.002029799586009795,standardize,sgd,50,1e-08,relu,278,funnel,True,0.00905258603446454,0.5852951207092334,0.05981797653987896,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
108,89,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6189069652263383,standardize,sgd,50,1e-08,relu,146,funnel,2,0.0010036074103087133,0.7914474528836167,0.03628955335844354,74.14225941422595,74.14225941422595,74.14225941422595,74.14225941422595
109,116,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.14030840725258253,standardize,sgd,50,1e-08,relu,99,funnel,True,0.0053365641770976024,0.40156725379176833,0.022680158239552713,72.13389121338912,72.13389121338912,72.13389121338912,72.13389121338912
110,372,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2579716412752475,standardize,sgd,50,1e-08,relu,729,funnel,4,0.012423088000580673,0.32730379173384067,0.09521144189026237,71.96652719665272,71.96652719665272,71.96652719665272,71.96652719665272
111,428,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7436438528107691,standardize,sgd,50,1e-08,relu,71,funnel,2,0.0009179039366632599,0.25337913399827455,0.0072628530013058076,70.7949790794979,70.7949790794979,70.7949790794979,70.7949790794979
112,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5291844022508702,standardize,sgd,50,1e-08,relu,251,funnel,True,0.003082105663081136,0.6367942576776476,0.022074876866487375,73.22175732217573,73.22175732217573,73.22175732217573,73.22175732217573
113,152,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9211229648646226,standardize,sgd,50,1e-08,relu,103,funnel,4,0.0002088719046453375,0.15297785268985248,0.024018243716772768,39.9163179916318,39.9163179916318,39.9163179916318,39.9163179916318
114,46,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5590003536580203,standardize,sgd,50,1e-08,relu,132,funnel,True,0.002869051216585771,0.6527180469278969,0.08225999767390396,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
115,252,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5852205723068482,standardize,sgd,50,1e-08,relu,131,funnel,2,0.014112220482980982,0.43417369476634293,0.024904910243281075,74.64435146443515,74.64435146443515,74.64435146443515,74.64435146443515
116,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.15500673495574224,standardize,sgd,50,1e-08,relu,318,funnel,3,0.01708407409901528,0.6568458608079895,0.06663755894814455,73.72384937238495,73.72384937238495,73.72384937238495,73.72384937238495
117,245,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.19639211333133877,standardize,sgd,50,1e-08,relu,98,funnel,3,0.0007034666823765379,0.45829897208400977,0.0163492555637031,28.78661087866109,28.78661087866109,28.78661087866109,28.78661087866109
118,286,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.32343457490346217,standardize,sgd,50,1e-08,relu,183,funnel,2,0.005009819120348989,0.4961201266804511,0.017752592568035956,73.97489539748953,73.97489539748953,73.97489539748953,73.97489539748953
119,416,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3512082175211362,standardize,sgd,50,1e-08,relu,185,funnel,True,0.0004798648083688099,0.4106810697499157,0.09238652484000684,63.26359832635984,63.26359832635984,63.26359832635984,63.26359832635984
120,173,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4740896610633508,standardize,sgd,50,1e-08,relu,221,funnel,2,0.026952807033843597,0.1064238287120269,0.0777268479902844,74.05857740585773,74.05857740585773,74.05857740585773,74.05857740585773
121,44,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8272770816554297,standardize,sgd,50,1e-08,relu,534,funnel,True,0.022688317345271942,0.3920593942866617,0.0599523410820642,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
122,125,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.520846196067144,standardize,sgd,50,1e-08,relu,126,funnel,2,0.03462074558946508,0.44523283160575655,0.07334289339664499,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
123,161,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.907574651630474,standardize,sgd,50,1e-08,relu,407,funnel,True,0.0026701512190773547,0.8533092977857603,0.015138785666840971,72.71966527196653,72.71966527196653,72.71966527196653,72.71966527196653
124,19,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2268617825847583,standardize,sgd,50,1e-08,relu,135,funnel,3,0.0061775056108052265,0.33339889994887273,0.07413794249084163,74.72803347280335,74.72803347280335,74.72803347280335,74.72803347280335
125,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.12460811922138482,standardize,sgd,50,1e-08,relu,154,funnel,4,0.006805522626970645,0.7514281881951704,0.030879336682451724,78.15899581589957,78.15899581589957,78.15899581589957,78.15899581589957
126,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7092150333171126,standardize,sgd,50,1e-08,relu,271,funnel,3,0.006594949493778614,0.5792231580583477,0.04167559883991212,76.31799163179916,76.31799163179916,76.31799163179916,76.31799163179916
127,77,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8963154770622405,standardize,sgd,50,1e-08,relu,108,funnel,2,0.0035524169252243967,0.11720580885546354,0.07583444837525416,73.64016736401673,73.64016736401673,73.64016736401673,73.64016736401673
128,256,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2660147223829904,standardize,sgd,50,1e-08,relu,296,funnel,4,0.00011274951422912353,0.9042857876946424,0.04850728518813156,31.29707112970711,31.29707112970711,31.29707112970711,31.29707112970711
129,90,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.785804317688174,standardize,sgd,50,1e-08,relu,219,funnel,True,0.0006997441955638454,0.4212071861556482,0.05496351893103623,67.53138075313807,67.53138075313807,67.53138075313807,67.53138075313807
130,97,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0383600014459029,standardize,sgd,50,1e-08,relu,508,funnel,4,0.04262563070348451,0.898755067044244,0.05555540382778499,67.78242677824268,67.78242677824268,67.78242677824268,67.78242677824268
131,431,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2905273465778796,standardize,sgd,50,1e-08,relu,710,funnel,4,0.0013041344488275667,0.2451272720229875,0.08164288768196484,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
132,111,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.09526276615648399,standardize,sgd,50,1e-08,relu,437,funnel,2,0.061773832754296494,0.30889881687318094,0.03896611011472718,76.65271966527196,76.65271966527196,76.65271966527196,76.65271966527196
133,97,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1140895628049603,standardize,sgd,50,1e-08,relu,310,funnel,3,0.0003518862870838049,0.14323598413483887,0.03191877578755807,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
134,333,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.06286346682083044,standardize,sgd,50,1e-08,relu,89,funnel,4,0.08554782205947149,0.18650804987924705,0.08743374153309354,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
135,276,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.892622323831463,standardize,sgd,50,1e-08,relu,751,funnel,3,0.00028470680498242243,0.3938351923899983,0.022483824156524175,62.67782426778242,62.67782426778242,62.67782426778242,62.67782426778242
136,20,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5052818674452129,standardize,sgd,50,1e-08,relu,949,funnel,True,0.0014046213733882157,0.11445455057683085,0.05639196683599522,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
137,24,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5150474520351019,standardize,sgd,50,1e-08,relu,190,funnel,4,0.0007201767460013864,0.16545297686873198,0.06568475446886227,78.15899581589957,78.15899581589957,78.15899581589957,78.15899581589957
138,67,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.549903741630228,standardize,sgd,50,1e-08,relu,77,funnel,4,0.012701195751609773,0.6413805608693659,0.04297303022418104,74.56066945606695,74.56066945606695,74.56066945606695,74.56066945606695
139,93,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7896899748442757,standardize,sgd,50,1e-08,relu,302,funnel,2,0.026717925497814196,0.20900271623333003,0.026931304928700706,76.15062761506276,76.15062761506276,76.15062761506276,76.15062761506276
140,68,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.37789849670367137,standardize,sgd,50,1e-08,relu,677,funnel,3,0.004393972513713122,0.4968468611248282,0.02046989933008522,77.07112970711297,77.07112970711297,77.07112970711297,77.07112970711297
141,210,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6271868490888557,standardize,sgd,50,1e-08,relu,392,funnel,4,0.0347647290185388,0.6577979952283546,0.04956553362510946,73.55648535564853,73.55648535564853,73.55648535564853,73.55648535564853
142,103,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25550892627413957,standardize,sgd,50,1e-08,relu,94,funnel,2,0.0008742452754346709,0.6531147641245376,0.023364853852110734,74.64435146443515,74.64435146443515,74.64435146443515,74.64435146443515
143,63,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.663137073293948,standardize,sgd,50,1e-08,relu,192,funnel,True,0.03665363099736133,0.3332377762091356,0.06022234580764636,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
144,458,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7185367705636856,standardize,sgd,50,1e-08,relu,312,funnel,3,0.01062801949675027,0.5453856707908097,0.016110639591485173,74.64435146443515,74.64435146443515,74.64435146443515,74.64435146443515
145,346,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0981715035350954,standardize,sgd,50,1e-08,relu,169,funnel,3,0.007023580922147743,0.17237331171852932,0.03880744281221492,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
146,173,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5779753908046407,standardize,sgd,50,1e-08,relu,73,funnel,True,0.003323175492315453,0.25554933672825825,0.07510491161596416,70.8786610878661,70.8786610878661,70.8786610878661,70.8786610878661
147,323,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7847028874971258,standardize,sgd,50,1e-08,relu,959,funnel,4,0.016090324904513023,0.1887094772170536,0.0734786986137255,72.13389121338912,72.13389121338912,72.13389121338912,72.13389121338912
148,131,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9589100123196298,standardize,sgd,50,1e-08,relu,149,funnel,True,0.0020050965223560226,0.31241160308178545,0.09757213815705232,69.6234309623431,69.6234309623431,69.6234309623431,69.6234309623431
149,427,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.226547421131723,standardize,sgd,50,1e-08,relu,332,funnel,3,0.019607492594813355,0.10065795566592871,0.0357487938919233,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
150,301,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.18893842932501292,standardize,sgd,50,1e-08,relu,222,funnel,4,0.08114148278587686,0.16102735005555519,0.05944891304798859,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
151,69,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4848911684590276,standardize,sgd,50,1e-08,relu,72,funnel,3,0.0451559452396258,0.4179163550915317,0.017197895322120883,77.23849372384937,77.23849372384937,77.23849372384937,77.23849372384937
152,90,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3660225706426885,standardize,sgd,50,1e-08,relu,220,funnel,2,0.008071042500912179,0.3446369454351359,0.03486819366145144,75.64853556485356,75.64853556485356,75.64853556485356,75.64853556485356
153,296,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3381167599123185,standardize,sgd,50,1e-08,relu,619,funnel,4,0.0011157097970032255,0.5076439255451091,0.029318538550771562,72.21757322175732,72.21757322175732,72.21757322175732,72.21757322175732
154,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.30284809990502937,standardize,sgd,50,1e-08,relu,560,funnel,3,0.0002178069629426617,0.12647365696151502,0.08648840896713841,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
155,239,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6928288605999772,standardize,sgd,50,1e-08,relu,942,funnel,True,0.08713378360071967,0.19829631599717262,0.0964095731547351,72.21757322175732,72.21757322175732,72.21757322175732,72.21757322175732
156,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.911689574063521,standardize,sgd,50,1e-08,relu,73,funnel,True,0.0008704888203013295,0.20027255255133553,0.01402879485117989,70.96234309623432,70.96234309623432,70.96234309623432,70.96234309623432
157,18,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3557247209151485,standardize,sgd,50,1e-08,relu,797,funnel,3,0.0006057603605370951,0.12681357816386366,0.04064351761662015,74.39330543933055,74.39330543933055,74.39330543933055,74.39330543933055
158,27,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.48956512337854274,standardize,sgd,50,1e-08,relu,105,funnel,2,0.0004671985937208809,0.12129958065555003,0.09159477220591355,73.97489539748953,73.97489539748953,73.97489539748953,73.97489539748953
159,18,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7796446753429164,standardize,sgd,50,1e-08,relu,427,funnel,2,0.0005308669117860911,0.8716595411615862,0.04148721543673431,76.31799163179916,76.31799163179916,76.31799163179916,76.31799163179916
160,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7934184988802505,standardize,sgd,50,1e-08,relu,135,funnel,4,0.003999372362728451,0.4357565435917533,0.04755735521239003,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
161,50,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.14888319828878738,standardize,sgd,50,1e-08,relu,392,funnel,4,0.047410136832808744,0.19724158875955902,0.0589386681465274,73.64016736401673,73.64016736401673,73.64016736401673,73.64016736401673
162,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2761673288469465,standardize,sgd,50,1e-08,relu,105,funnel,2,0.05434868635055214,0.49898721963207054,0.041880240596031446,75.64853556485356,75.64853556485356,75.64853556485356,75.64853556485356
163,55,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.37365341779829664,standardize,sgd,50,1e-08,relu,378,funnel,2,0.0009942288614654428,0.4801979117653181,0.029961739269793973,75.31380753138075,75.31380753138075,75.31380753138075,75.31380753138075
164,105,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9643073486393018,standardize,sgd,50,1e-08,relu,76,funnel,2,0.08018155109732178,0.13179752562365352,0.06545242672965322,75.06276150627616,75.06276150627616,75.06276150627616,75.06276150627616
165,98,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.685317185083675,standardize,sgd,50,1e-08,relu,649,funnel,4,0.0001291415114015285,0.15113648543764976,0.07605933617364746,66.44351464435147,66.44351464435147,66.44351464435147,66.44351464435147
166,269,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7883669558286482,standardize,sgd,50,1e-08,relu,739,funnel,4,0.0001298245345739707,0.7326432395135235,0.07328573621725282,36.23430962343096,36.23430962343096,36.23430962343096,36.23430962343096
167,84,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.43704830427361274,standardize,sgd,50,1e-08,relu,68,funnel,2,0.012035896700887755,0.19399488059482997,0.0712367699645974,72.71966527196653,72.71966527196653,72.71966527196653,72.71966527196653
168,43,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5351554082642969,standardize,sgd,50,1e-08,relu,120,funnel,2,0.005996668221955502,0.7788184524792112,0.0601293975913935,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
169,355,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3448268030038485,standardize,sgd,50,1e-08,relu,427,funnel,4,0.0008915084649593885,0.8558333987456092,0.04736702795621827,73.13807531380753,73.13807531380753,73.13807531380753,73.13807531380753
170,24,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.58056803940243,standardize,sgd,50,1e-08,relu,379,funnel,3,0.000224661567635242,0.6635625221081021,0.06324590028019152,72.46861924686192,72.46861924686192,72.46861924686192,72.46861924686192
171,68,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5417427669021565,standardize,sgd,50,1e-08,relu,431,funnel,2,0.0020753292766412593,0.38590286567763643,0.06536968067206887,74.72803347280335,74.72803347280335,74.72803347280335,74.72803347280335
